Date,Time,Element,status
7/1/2017,15:53:32,MDC_MDC AC Filter 22 VS,UIT
7/1/2017,15:55:46,MDC_MDC AC Filter 22 VS,UIT
7/1/2017,17:00:14,MDC_MDC AC Filter 22 VS,IN
7/1/2017,17:02:01,MDC_MDC AC Filter 22 VS,IN
8/1/2017,10:02:37,MDC_MDC AC Filter 22 VS,UIT
8/1/2017,10:02:44,MDC_MDC AC Filter 22 VS,UIT
8/1/2017,10:58:11,MDC_MDC AC Filter 22 VS,IN
8/1/2017,10:58:28,MDC_MDC AC Filter 22 VS,IN
9/1/2017,5:56:47,MDC_MDC AC Filter 22 VS,UIT
9/1/2017,6:03:54,MDC_MDC AC Filter 22 VS,UIT
9/1/2017,8:00:24,MDC_MDC AC Filter 22 VS,IN
9/1/2017,8:03:18,MDC_MDC AC Filter 22 VS,IN
9/1/2017,9:59:18,MDC_MDC AC Filter 22 VS,UIT
9/1/2017,9:59:24,MDC_MDC AC Filter 22 VS,UIT
9/1/2017,12:59:58,MDC_MDC AC Filter 22 VS,IN
9/1/2017,13:04:35,MDC_MDC AC Filter 22 VS,IN
9/1/2017,16:01:37,MDC_MDC AC Filter 22 VS,UIT
9/1/2017,16:02:01,MDC_MDC AC Filter 22 VS,UIT
9/1/2017,17:07:17,MDC_MDC AC Filter 22 VS,IN
9/1/2017,17:07:20,MDC_MDC AC Filter 22 VS,IN
10/1/2017,16:53:09,MDC_MDC AC Filter 22 VS,UIT
10/1/2017,16:53:13,MDC_MDC AC Filter 22 VS,UIT
10/1/2017,18:02:30,MDC_MDC AC Filter 22 VS,IN
10/1/2017,18:02:44,MDC_MDC AC Filter 22 VS,IN
13/1/2017,7:58:56,MDC_MDC AC Filter 22 VS,UIT
13/1/2017,8:01:59,MDC_MDC AC Filter 22 VS,UIT
13/1/2017,9:02:41,MDC_MDC AC Filter 22 VS,IN
13/1/2017,9:02:47,MDC_MDC AC Filter 22 VS,IN
15/1/2017,17:07:34,MDC_MDC AC Filter 22 VS,UIT
15/1/2017,17:12:29,MDC_MDC AC Filter 22 VS,UIT
15/1/2017,17:27:42,MDC_MDC AC Filter 22 VS,IN
15/1/2017,17:30:00,MDC_MDC AC Filter 22 VS,IN
16/1/2017,16:53:37,MDC_MDC AC Filter 22 VS,UIT
16/1/2017,16:53:45,MDC_MDC AC Filter 22 VS,UIT
16/1/2017,17:57:29,MDC_MDC AC Filter 22 VS,IN
16/1/2017,18:00:54,MDC_MDC AC Filter 22 VS,IN
17/1/2017,12:00:27,MDC_MDC AC Filter 22 VS,UIT
17/1/2017,12:03:24,MDC_MDC AC Filter 22 VS,UIT
17/1/2017,15:01:03,MDC_MDC AC Filter 22 VS,IN
17/1/2017,15:12:10,MDC_MDC AC Filter 22 VS,IN
17/1/2017,16:53:25,MDC_MDC AC Filter 22 VS,UIT
17/1/2017,16:57:48,MDC_MDC AC Filter 22 VS,UIT
17/1/2017,18:56:43,MDC_MDC AC Filter 22 VS,IN
17/1/2017,18:56:54,MDC_MDC AC Filter 22 VS,IN
17/1/2017,21:06:48,MDC_MDC AC Filter 22 VS,UIT
17/1/2017,21:11:49,MDC_MDC AC Filter 22 VS,UIT
17/1/2017,21:11:49,MDC_MDC AC Filter 22 VS,IN
17/1/2017,21:12:17,MDC_MDC AC Filter 22 VS,IN
18/1/2017,6:53:36,MDC_MDC AC Filter 22 VS,UIT
18/1/2017,6:54:07,MDC_MDC AC Filter 22 VS,UIT
18/1/2017,18:01:43,MDC_MDC AC Filter 22 VS,IN
18/1/2017,18:50:17,MDC_MDC AC Filter 22 VS,IN
20/1/2017,6:03:36,MDC_MDC AC Filter 22 VS,UIT
20/1/2017,6:03:45,MDC_MDC AC Filter 22 VS,UIT
20/1/2017,14:00:07,MDC_MDC AC Filter 22 VS,IN
20/1/2017,14:00:13,MDC_MDC AC Filter 22 VS,IN
20/1/2017,15:00:08,MDC_MDC AC Filter 22 VS,UIT
20/1/2017,15:00:19,MDC_MDC AC Filter 22 VS,UIT
20/1/2017,18:07:18,MDC_MDC AC Filter 22 VS,IN
20/1/2017,18:07:27,MDC_MDC AC Filter 22 VS,IN
22/1/2017,17:34:34,MDC_MDC AC Filter 22 VS,UIT
22/1/2017,17:40:49,MDC_MDC AC Filter 22 VS,UIT
22/1/2017,17:47:39,MDC_MDC AC Filter 22 VS,IN
22/1/2017,17:55:50,MDC_MDC AC Filter 22 VS,IN
23/1/2017,11:59:37,MDC_MDC AC Filter 22 VS,UIT
23/1/2017,12:09:08,MDC_MDC AC Filter 22 VS,UIT
23/1/2017,18:00:24,MDC_MDC AC Filter 22 VS,IN
23/1/2017,18:05:59,MDC_MDC AC Filter 22 VS,IN
24/1/2017,6:03:37,MDC_MDC AC Filter 22 VS,UIT
24/1/2017,6:06:20,MDC_MDC AC Filter 22 VS,UIT
24/1/2017,8:00:47,MDC_MDC AC Filter 22 VS,IN
24/1/2017,8:00:54,MDC_MDC AC Filter 22 VS,IN
24/1/2017,19:58:38,MDC_MDC AC Filter 22 VS,UIT
24/1/2017,20:10:04,MDC_MDC AC Filter 22 VS,UIT
24/1/2017,21:01:18,MDC_MDC AC Filter 22 VS,IN
24/1/2017,21:19:50,MDC_MDC AC Filter 22 VS,IN
25/1/2017,17:57:53,MDC_MDC AC Filter 22 VS,UIT
25/1/2017,18:03:41,MDC_MDC AC Filter 22 VS,UIT
25/1/2017,20:03:14,MDC_MDC AC Filter 22 VS,IN
25/1/2017,20:05:19,MDC_MDC AC Filter 22 VS,IN
26/1/2017,10:18:52,MDC_MDC AC Filter 22 VS,UIT
26/1/2017,10:21:29,MDC_MDC AC Filter 22 VS,UIT
26/1/2017,10:59:23,MDC_MDC AC Filter 22 VS,IN
26/1/2017,10:59:29,MDC_MDC AC Filter 22 VS,IN
26/1/2017,17:34:06,MDC_MDC AC Filter 22 VS,UIT
26/1/2017,17:39:07,MDC_MDC AC Filter 22 VS,UIT
26/1/2017,17:39:07,MDC_MDC AC Filter 22 VS,IN
26/1/2017,17:40:54,MDC_MDC AC Filter 22 VS,IN
30/1/2017,7:53:36,MDC_MDC AC Filter 22 VS,UIT
30/1/2017,7:58:48,MDC_MDC AC Filter 22 VS,UIT
30/1/2017,9:00:14,MDC_MDC AC Filter 22 VS,IN
30/1/2017,9:06:18,MDC_MDC AC Filter 22 VS,IN
31/1/2017,5:58:46,MDC_MDC AC Filter 22 VS,UIT
31/1/2017,5:58:50,MDC_MDC AC Filter 22 VS,UIT
31/1/2017,7:56:49,MDC_MDC AC Filter 22 VS,IN
31/1/2017,7:56:55,MDC_MDC AC Filter 22 VS,IN
31/1/2017,19:01:36,MDC_MDC AC Filter 22 VS,UIT
31/1/2017,19:07:34,MDC_MDC AC Filter 22 VS,UIT
31/1/2017,21:00:03,MDC_MDC AC Filter 22 VS,IN
31/1/2017,21:00:20,MDC_MDC AC Filter 22 VS,IN
1/2/2017,12:00:39,MDC_MDC AC Filter 22 VS,UIT
1/2/2017,12:17:09,MDC_MDC AC Filter 22 VS,UIT
1/2/2017,15:57:34,MDC_MDC AC Filter 22 VS,IN
1/2/2017,15:59:50,MDC_MDC AC Filter 22 VS,IN
3/2/2017,4:01:23,MDC_MDC AC Filter 22 VS,UIT
3/2/2017,4:01:33,MDC_MDC AC Filter 22 VS,UIT
3/2/2017,7:00:03,MDC_MDC AC Filter 22 VS,IN
3/2/2017,7:25:29,MDC_MDC AC Filter 22 VS,IN
6/2/2017,6:00:22,MDC_MDC AC Filter 22 VS,UIT
6/2/2017,6:06:17,MDC_MDC AC Filter 22 VS,UIT
6/2/2017,8:00:23,MDC_MDC AC Filter 22 VS,IN
6/2/2017,8:00:30,MDC_MDC AC Filter 22 VS,IN
7/2/2017,6:59:28,MDC_MDC AC Filter 22 VS,UIT
7/2/2017,7:05:12,MDC_MDC AC Filter 22 VS,UIT
7/2/2017,9:57:12,MDC_MDC AC Filter 22 VS,IN
7/2/2017,9:57:52,MDC_MDC AC Filter 22 VS,IN
8/2/2017,7:00:52,MDC_MDC AC Filter 22 VS,UIT
8/2/2017,7:01:11,MDC_MDC AC Filter 22 VS,UIT
8/2/2017,11:00:11,MDC_MDC AC Filter 22 VS,IN
8/2/2017,11:02:20,MDC_MDC AC Filter 22 VS,IN
8/2/2017,16:34:44,MDC_MDC AC Filter 22 VS,UIT
8/2/2017,16:34:54,MDC_MDC AC Filter 22 VS,UIT
8/2/2017,18:00:24,MDC_MDC AC Filter 22 VS,IN
8/2/2017,18:11:31,MDC_MDC AC Filter 22 VS,IN
9/2/2017,6:53:36,MDC_MDC AC Filter 22 VS,UIT
9/2/2017,7:02:25,MDC_MDC AC Filter 22 VS,UIT
9/2/2017,8:01:56,MDC_MDC AC Filter 22 VS,IN
9/2/2017,8:08:17,MDC_MDC AC Filter 22 VS,IN
9/2/2017,15:32:23,MDC_MDC AC Filter 22 VS,UIT
9/2/2017,15:33:57,MDC_MDC AC Filter 22 VS,UIT
9/2/2017,15:56:37,MDC_MDC AC Filter 22 VS,IN
9/2/2017,16:03:36,MDC_MDC AC Filter 22 VS,IN
10/2/2017,7:59:08,MDC_MDC AC Filter 22 VS,UIT
10/2/2017,8:00:52,MDC_MDC AC Filter 22 VS,UIT
10/2/2017,9:04:19,MDC_MDC AC Filter 22 VS,IN
10/2/2017,9:07:53,MDC_MDC AC Filter 22 VS,IN
11/2/2017,16:01:01,MDC_MDC AC Filter 22 VS,UIT
11/2/2017,16:08:06,MDC_MDC AC Filter 22 VS,UIT
11/2/2017,16:58:54,MDC_MDC AC Filter 22 VS,IN
11/2/2017,16:59:21,MDC_MDC AC Filter 22 VS,IN
13/2/2017,8:46:37,MDC_MDC AC Filter 22 VS,UIT
13/2/2017,8:48:48,MDC_MDC AC Filter 22 VS,UIT
13/2/2017,8:56:26,MDC_MDC AC Filter 22 VS,IN
13/2/2017,9:02:36,MDC_MDC AC Filter 22 VS,IN
15/2/2017,7:03:20,MDC_MDC AC Filter 22 VS,UIT
15/2/2017,7:08:49,MDC_MDC AC Filter 22 VS,UIT
15/2/2017,9:01:28,MDC_MDC AC Filter 22 VS,IN
15/2/2017,9:02:07,MDC_MDC AC Filter 22 VS,IN
15/2/2017,16:55:56,MDC_MDC AC Filter 22 VS,UIT
15/2/2017,16:56:08,MDC_MDC AC Filter 22 VS,UIT
15/2/2017,17:00:58,MDC_MDC AC Filter 22 VS,IN
15/2/2017,17:01:12,MDC_MDC AC Filter 22 VS,IN
18/2/2017,8:01:54,MDC_MDC AC Filter 22 VS,UIT
18/2/2017,8:01:59,MDC_MDC AC Filter 22 VS,UIT
18/2/2017,9:56:51,MDC_MDC AC Filter 22 VS,IN
18/2/2017,10:00:11,MDC_MDC AC Filter 22 VS,IN
20/2/2017,6:01:02,MDC_MDC AC Filter 22 VS,UIT
20/2/2017,6:01:15,MDC_MDC AC Filter 22 VS,UIT
20/2/2017,6:57:11,MDC_MDC AC Filter 22 VS,IN
20/2/2017,6:57:55,MDC_MDC AC Filter 22 VS,IN
22/2/2017,4:27:26,MDC_MDC AC Filter 22 VS,UIT
22/2/2017,4:27:57,MDC_MDC AC Filter 22 VS,UIT
22/2/2017,4:33:15,MDC_MDC AC Filter 22 VS,IN
22/2/2017,4:45:51,MDC_MDC AC Filter 22 VS,IN
22/2/2017,5:23:36,MDC_MDC AC Filter 22 VS,UIT
22/2/2017,5:24:00,MDC_MDC AC Filter 22 VS,UIT
22/2/2017,5:28:37,MDC_MDC AC Filter 22 VS,IN
22/2/2017,5:50:21,MDC_MDC AC Filter 22 VS,IN
22/2/2017,9:15:53,MDC_MDC AC Filter 22 VS,UIT
22/2/2017,9:16:04,MDC_MDC AC Filter 22 VS,UIT
1/3/2017,15:29:14,MDC_MDC AC Filter 22 VS,IN
1/3/2017,15:33:08,MDC_MDC AC Filter 22 VS,IN
3/3/2017,8:03:26,MDC_MDC AC Filter 22 VS,UIT
3/3/2017,8:03:34,MDC_MDC AC Filter 22 VS,UIT
3/3/2017,8:57:13,MDC_MDC AC Filter 22 VS,IN
3/3/2017,8:57:18,MDC_MDC AC Filter 22 VS,IN
7/3/2017,11:53:31,MDC_MDC AC Filter 22 VS,UIT
7/3/2017,11:55:05,MDC_MDC AC Filter 22 VS,UIT
7/3/2017,13:00:21,MDC_MDC AC Filter 22 VS,IN
7/3/2017,13:00:31,MDC_MDC AC Filter 22 VS,IN
8/3/2017,5:01:26,MDC_MDC AC Filter 22 VS,UIT
8/3/2017,5:02:07,MDC_MDC AC Filter 22 VS,UIT
8/3/2017,6:00:18,MDC_MDC AC Filter 22 VS,IN
8/3/2017,6:00:31,MDC_MDC AC Filter 22 VS,IN
10/3/2017,21:03:54,MDC_MDC AC Filter 22 VS,UIT
10/3/2017,21:05:22,MDC_MDC AC Filter 22 VS,UIT
10/3/2017,21:56:48,MDC_MDC AC Filter 22 VS,IN
10/3/2017,21:56:53,MDC_MDC AC Filter 22 VS,IN
13/3/2017,6:00:34,MDC_MDC AC Filter 22 VS,UIT
13/3/2017,6:00:42,MDC_MDC AC Filter 22 VS,UIT
13/3/2017,6:08:36,MDC_MDC AC Filter 22 VS,IN
13/3/2017,6:08:43,MDC_MDC AC Filter 22 VS,IN
14/3/2017,4:59:39,MDC_MDC AC Filter 22 VS,UIT
14/3/2017,5:00:12,MDC_MDC AC Filter 22 VS,UIT
14/3/2017,9:01:47,MDC_MDC AC Filter 22 VS,IN
14/3/2017,9:01:55,MDC_MDC AC Filter 22 VS,IN
17/3/2017,6:00:20,MDC_MDC AC Filter 22 VS,UIT
17/3/2017,6:06:29,MDC_MDC AC Filter 22 VS,UIT
17/3/2017,6:57:13,MDC_MDC AC Filter 22 VS,IN
17/3/2017,6:57:27,MDC_MDC AC Filter 22 VS,IN
19/3/2017,9:00:58,MDC_MDC AC Filter 22 VS,UIT
19/3/2017,9:01:12,MDC_MDC AC Filter 22 VS,UIT
19/3/2017,10:07:15,MDC_MDC AC Filter 22 VS,IN
19/3/2017,10:09:11,MDC_MDC AC Filter 22 VS,IN
20/3/2017,6:01:33,MDC_MDC AC Filter 22 VS,UIT
20/3/2017,6:01:56,MDC_MDC AC Filter 22 VS,UIT
20/3/2017,7:07:15,MDC_MDC AC Filter 22 VS,IN
20/3/2017,7:07:21,MDC_MDC AC Filter 22 VS,IN
22/3/2017,5:03:31,MDC_MDC AC Filter 22 VS,UIT
22/3/2017,5:03:40,MDC_MDC AC Filter 22 VS,UIT
22/3/2017,6:00:49,MDC_MDC AC Filter 22 VS,IN
22/3/2017,6:01:02,MDC_MDC AC Filter 22 VS,IN
27/3/2017,6:04:23,MDC_MDC AC Filter 22 VS,UIT
27/3/2017,6:15:59,MDC_MDC AC Filter 22 VS,UIT
27/3/2017,6:56:54,MDC_MDC AC Filter 22 VS,IN
27/3/2017,7:04:13,MDC_MDC AC Filter 22 VS,IN
30/3/2017,3:45:41,MDC_MDC AC Filter 22 VS,UIT
30/3/2017,3:45:49,MDC_MDC AC Filter 22 VS,UIT
30/3/2017,3:54:01,MDC_MDC AC Filter 22 VS,IN
30/3/2017,3:54:14,MDC_MDC AC Filter 22 VS,IN
30/3/2017,7:25:57,MDC_MDC AC Filter 22 VS,UIT
30/3/2017,7:26:29,MDC_MDC AC Filter 22 VS,UIT
30/3/2017,7:30:57,MDC_MDC AC Filter 22 VS,IN
30/3/2017,7:42:46,MDC_MDC AC Filter 22 VS,IN
31/3/2017,1:25:11,MDC_MDC AC Filter 22 VS,UIT
31/3/2017,1:25:18,MDC_MDC AC Filter 22 VS,UIT
31/3/2017,2:30:33,MDC_MDC AC Filter 22 VS,IN
31/3/2017,2:30:43,MDC_MDC AC Filter 22 VS,IN
31/3/2017,4:13:08,MDC_MDC AC Filter 22 VS,UIT
31/3/2017,4:13:15,MDC_MDC AC Filter 22 VS,UIT
31/3/2017,4:30:24,MDC_MDC AC Filter 22 VS,IN
31/3/2017,4:30:36,MDC_MDC AC Filter 22 VS,IN
31/3/2017,5:55:51,MDC_MDC AC Filter 22 VS,UIT
31/3/2017,5:55:57,MDC_MDC AC Filter 22 VS,UIT
31/3/2017,6:39:04,MDC_MDC AC Filter 22 VS,IN
31/3/2017,6:40:16,MDC_MDC AC Filter 22 VS,IN
3/4/2017,5:54:31,MDC_MDC AC Filter 22 VS,UIT
3/4/2017,5:54:40,MDC_MDC AC Filter 22 VS,UIT
3/4/2017,9:01:27,MDC_MDC AC Filter 22 VS,IN
3/4/2017,9:01:50,MDC_MDC AC Filter 22 VS,IN
3/4/2017,14:17:37,MDC_MDC AC Filter 22 VS,UIT
3/4/2017,14:18:18,MDC_MDC AC Filter 22 VS,UIT
10/4/2017,9:00:11,MDC_MDC AC Filter 22 VS,IN
10/4/2017,9:00:19,MDC_MDC AC Filter 22 VS,IN
13/4/2017,0:00:47,MDC_MDC AC Filter 22 VS,UIT
13/4/2017,0:01:09,MDC_MDC AC Filter 22 VS,UIT
13/4/2017,0:07:51,MDC_MDC AC Filter 22 VS,IN
13/4/2017,0:10:16,MDC_MDC AC Filter 22 VS,IN
14/4/2017,16:07:22,MDC_MDC AC Filter 22 VS,UIT
14/4/2017,16:07:41,MDC_MDC AC Filter 22 VS,UIT
14/4/2017,16:15:33,MDC_MDC AC Filter 22 VS,IN
14/4/2017,16:26:19,MDC_MDC AC Filter 22 VS,IN
19/4/2017,6:56:00,MDC_MDC AC Filter 22 VS,UIT
19/4/2017,6:56:22,MDC_MDC AC Filter 22 VS,UIT
19/4/2017,8:00:12,MDC_MDC AC Filter 22 VS,IN
19/4/2017,8:00:21,MDC_MDC AC Filter 22 VS,IN
20/4/2017,6:04:36,MDC_MDC AC Filter 22 VS,UIT
20/4/2017,6:07:37,MDC_MDC AC Filter 22 VS,UIT
20/4/2017,8:00:12,MDC_MDC AC Filter 22 VS,IN
20/4/2017,8:01:38,MDC_MDC AC Filter 22 VS,IN
24/4/2017,1:02:44,MDC_MDC AC Filter 22 VS,UIT
24/4/2017,1:13:55,MDC_MDC AC Filter 22 VS,UIT
24/4/2017,2:59:13,MDC_MDC AC Filter 22 VS,IN
24/4/2017,3:03:42,MDC_MDC AC Filter 22 VS,IN
1/10/2016,2:00:25,WTR-BWK380_W,UIT
17/10/2016,2:32:12,WTR-BWK380_W,IN
22/10/2016,13:09:01,WTR-BWK380_W,UIT
24/10/2016,11:06:09,WTR-BWK380_W,IN
28/10/2016,9:58:40,WTR-BWK380_W,UIT
7/11/2016,7:22:31,WTR-BWK380_W,IN
12/11/2016,0:50:57,WTR-BWK380_W,UIT
28/11/2016,15:53:27,WTR-BWK380_W,IN
28/11/2016,16:34:36,WTR-BWK380_W,UIT
28/11/2016,16:50:38,WTR-BWK380_W,IN
28/11/2016,17:24:05,WTR-BWK380_W,UIT
29/11/2016,10:57:16,WTR-BWK380_W,IN
29/11/2016,11:15:12,WTR-BWK380_W,UIT
29/11/2016,11:21:44,WTR-BWK380_W,IN
29/11/2016,11:37:28,WTR-BWK380_W,UIT
29/11/2016,14:50:17,WTR-BWK380_W,IN
29/11/2016,15:29:01,WTR-BWK380_W,UIT
29/11/2016,15:35:51,WTR-BWK380_W,IN
29/11/2016,15:48:29,WTR-BWK380_W,UIT
7/12/2016,11:16:05,WTR-BWK380_W,IN
9/12/2016,23:55:32,WTR-BWK380_W,UIT
12/12/2016,8:50:31,WTR-BWK380_W,IN
22/12/2016,14:57:15,WTR-BWK380_W,UIT
27/12/2016,6:04:11,WTR-BWK380_W,IN
8/1/2017,3:01:53,WTR-BWK380_W,UIT
12/1/2017,12:10:32,WTR-BWK380_W,IN
19/2/2017,5:08:02,WTR-BWK380_W,UIT
13/3/2017,7:03:35,WTR-BWK380_W,IN
13/3/2017,20:29:49,WTR-BWK380_W,UIT
14/3/2017,15:44:17,WTR-BWK380_W,IN
20/3/2017,2:23:56,WTR-BWK380_W,UIT
27/3/2017,7:21:18,WTR-BWK380_W,IN
27/3/2017,20:12:26,WTR-BWK380_W,UIT
28/3/2017,6:58:34,WTR-BWK380_W,IN
29/3/2017,16:06:18,WTR-BWK380_W,UIT
30/3/2017,7:41:00,WTR-BWK380_W,IN
30/3/2017,16:56:38,WTR-BWK380_W,UIT
10/4/2017,7:09:59,WTR-BWK380_W,IN
11/4/2017,6:10:27,WTR-BWK380_W,UIT
11/4/2017,7:05:12,WTR-BWK380_W,IN
14/4/2017,14:22:42,WTR-BWK380_W,UIT
19/4/2017,7:24:10,WTR-BWK380_W,IN
19/4/2017,21:52:45,WTR-BWK380_W,UIT
10/10/2016,7:11:25,WTR-BWK380_Z,IN
23/10/2016,3:13:44,WTR-BWK380_Z,UIT
24/10/2016,6:09:26,WTR-BWK380_Z,IN
11/11/2016,23:53:47,WTR-BWK380_Z,UIT
14/11/2016,6:15:10,WTR-BWK380_Z,IN
20/11/2016,3:12:53,WTR-BWK380_Z,UIT
21/11/2016,8:20:41,WTR-BWK380_Z,IN
25/11/2016,23:19:41,WTR-BWK380_Z,UIT
28/11/2016,14:28:45,WTR-BWK380_Z,IN
28/11/2016,15:20:29,WTR-BWK380_Z,UIT
28/11/2016,15:31:44,WTR-BWK380_Z,IN
28/11/2016,16:06:17,WTR-BWK380_Z,UIT
28/11/2016,16:22:53,WTR-BWK380_Z,IN
28/11/2016,16:59:24,WTR-BWK380_Z,UIT
28/11/2016,17:14:22,WTR-BWK380_Z,IN
28/11/2016,17:36:18,WTR-BWK380_Z,UIT
28/11/2016,17:51:28,WTR-BWK380_Z,IN
29/11/2016,10:39:35,WTR-BWK380_Z,UIT
29/11/2016,10:46:23,WTR-BWK380_Z,IN
29/11/2016,11:02:50,WTR-BWK380_Z,UIT
29/11/2016,11:12:11,WTR-BWK380_Z,IN
29/11/2016,11:25:35,WTR-BWK380_Z,UIT
29/11/2016,11:31:15,WTR-BWK380_Z,IN
29/11/2016,11:35:08,WTR-BWK380_Z,UIT
29/11/2016,11:44:46,WTR-BWK380_Z,IN
29/11/2016,14:34:39,WTR-BWK380_Z,UIT
29/11/2016,14:41:52,WTR-BWK380_Z,IN
29/11/2016,15:16:17,WTR-BWK380_Z,UIT
29/11/2016,15:25:50,WTR-BWK380_Z,IN
29/11/2016,15:38:56,WTR-BWK380_Z,UIT
29/11/2016,15:45:04,WTR-BWK380_Z,IN
29/11/2016,15:50:21,WTR-BWK380_Z,UIT
29/11/2016,15:56:47,WTR-BWK380_Z,IN
7/12/2016,22:15:45,WTR-BWK380_Z,UIT
12/12/2016,6:17:06,WTR-BWK380_Z,IN
16/12/2016,16:07:17,WTR-BWK380_Z,UIT
19/12/2016,7:21:27,WTR-BWK380_Z,IN
23/12/2016,23:52:16,WTR-BWK380_Z,UIT
6/1/2017,17:12:00,WTR-BWK380_Z,IN
10/2/2017,23:14:00,WTR-BWK380_Z,UIT
20/2/2017,6:23:11,WTR-BWK380_Z,IN
13/3/2017,7:05:35,WTR-BWK380_Z,UIT
13/3/2017,20:27:07,WTR-BWK380_Z,IN
14/3/2017,16:20:26,WTR-BWK380_Z,UIT
20/3/2017,4:04:10,WTR-BWK380_Z,IN
24/3/2017,20:10:17,WTR-BWK380_Z,UIT
3/4/2017,7:31:30,WTR-BWK380_Z,IN
3/4/2017,8:39:48,WTR-BWK380_Z,UIT
3/4/2017,14:30:47,WTR-BWK380_Z,IN
5/4/2017,7:44:04,WTR-BWK380_Z,UIT
5/4/2017,15:49:28,WTR-BWK380_Z,IN
7/4/2017,17:28:43,WTR-BWK380_Z,UIT
18/4/2017,7:12:38,WTR-BWK380_Z,IN
18/4/2017,20:12:38,WTR-BWK380_Z,UIT
19/4/2017,23:39:13,WTR-BWK380_Z,IN
20/4/2017,0:26:51,WTR-BWK380_Z,UIT
20/4/2017,7:11:50,WTR-BWK380_Z,IN
20/4/2017,19:45:03,WTR-BWK380_Z,UIT
21/4/2017,7:07:55,WTR-BWK380_Z,IN
21/4/2017,23:16:17,WTR-BWK380_Z,UIT
24/4/2017,5:20:32,WTR-BWK380_Z,IN
26/4/2017,18:31:27,WTR-BWK380_Z,UIT
